Serial Number:20630478 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","EOF"
2021-06-12 18:27:10,24.92,17.75,-1.20, , 
2021-06-12 18:32:10,24.92,13.44,-4.94, , 
2021-06-12 18:37:10,24.84,15.36,-3.22, , 
2021-06-12 18:42:10,24.65,18.65,-0.74, , 
2021-06-12 18:47:10,23.73,19.31,-1.03, , 
2021-06-12 18:52:10,22.72,18.77,-2.24, , 
2021-06-12 18:57:10,21.73,18.72,-3.09, , 
2021-06-12 19:02:10,21.21,15.89,-5.68, , 
2021-06-12 19:07:10,20.48,16.63,-5.68, , 
2021-06-12 19:12:10,19.83,17.77,-5.33, , 
2021-06-12 19:17:10,19.22,16.87,-6.51, , 
2021-06-12 19:22:10,18.66,20.70,-4.27, , 
2021-06-12 19:27:10,18.18,21.20,-4.36, , 
2021-06-12 19:32:10,17.63,21.05,-4.91, , 
2021-06-12 19:37:10,17.24,20.10,-5.84, , 
2021-06-12 19:42:10,16.94,17.90,-7.60, , 
2021-06-12 19:47:10,16.63,19.53,-6.72, , 
2021-06-12 19:52:10,16.41,21.78,-5.48, , 
2021-06-12 19:57:10,16.12,23.72,-4.60, , 
2021-06-12 20:02:10,15.80,23.56,-4.96, , 
2021-06-12 20:07:10,15.51,23.65,-5.16, , 
2021-06-12 20:12:10,15.43,24.75,-4.62, , 
2021-06-12 20:17:10,15.16,24.84,-4.80, , 
2021-06-12 20:22:10,14.96,25.61,-4.57, , 
2021-06-12 20:27:10,14.75,25.40,-4.85, , 
2021-06-12 20:32:10,14.62,24.95,-5.21, , 
2021-06-12 20:37:10,14.47,24.19,-5.74, , 
2021-06-12 20:42:10,14.33,25.22,-5.31, , 
2021-06-12 20:47:10,14.33,24.88,-5.49, , 
2021-06-12 20:52:10,14.21,26.02,-5.00, , 
2021-06-12 20:57:10,14.11,26.35,-4.92, , 
2021-06-12 21:02:10,13.99,25.95,-5.22, , 
2021-06-12 21:07:10,13.93,25.62,-5.44, , 
2021-06-12 21:12:10,13.83,26.65,-5.01, , 
2021-06-12 21:17:10,13.77,25.61,-5.58, , 
2021-06-12 21:22:10,13.63,26.44,-5.29, , 
2021-06-12 21:27:10,13.54,26.80,-5.18, , 
2021-06-12 21:32:10,13.40,27.39,-5.01, , 
2021-06-12 21:37:10,13.25,25.41,-6.13, , 
2021-06-12 21:42:10,13.17,26.46,-5.67, , 
2021-06-12 21:47:10,13.08,25.44,-6.26, , 
2021-06-12 21:52:10,13.01,28.91,-4.64, , 
2021-06-12 21:57:10,12.87,27.16,-5.59, , 
2021-06-12 22:02:10,12.78,27.13,-5.67, , 
2021-06-12 22:07:10,12.64,26.41,-6.14, , 
2021-06-12 22:12:10,12.59,25.90,-6.44, , 
2021-06-12 22:17:10,12.60,26.93,-5.93, , 
2021-06-12 22:22:10,12.47,25.73,-6.63, , 
2021-06-12 22:27:10,12.43,23.98,-7.58, , 
2021-06-12 22:32:10,12.41,24.89,-7.12, , 
2021-06-12 22:37:10,12.36,25.60,-6.79, , 
2021-06-12 22:42:10,12.31,25.60,-6.83, , 
2021-06-12 22:47:10,12.06,23.70,-8.04, , 
2021-06-12 22:52:10,11.98,25.46,-7.19, , 
2021-06-12 22:57:10,11.94,24.83,-7.54, , 
2021-06-12 23:02:10,12.04,24.60,-7.58, , 
2021-06-12 23:07:10,12.04,25.19,-7.27, , 
2021-06-12 23:12:10,11.99,24.61,-7.62, , 
2021-06-12 23:17:10,11.96,25.30,-7.29, , 
2021-06-12 23:22:10,11.90,24.00,-8.01, , 
2021-06-12 23:27:10,11.90,23.87,-8.09, , 
2021-06-12 23:32:10,11.86,24.36,-7.86, , 
2021-06-12 23:37:10,11.82,25.14,-7.49, , 
2021-06-12 23:42:10,11.78,24.37,-7.92, , 
2021-06-12 23:47:10,11.68,24.90,-7.73, , 
2021-06-12 23:52:10,11.62,24.32,-8.08, , 
2021-06-12 23:57:10,11.70,24.47,-7.94, , 
2021-06-13 00:02:10,11.73,23.86,-8.24, , 
2021-06-13 00:07:10,11.68,23.85,-8.28, , 
2021-06-13 00:12:10,11.59,23.64,-8.47, , 
2021-06-13 00:17:10,11.67,23.63,-8.41, , 
2021-06-13 00:22:10,11.66,24.31,-8.06, , 
2021-06-13 00:27:10,11.55,23.54,-8.56, , 
2021-06-13 00:32:10,11.46,23.21,-8.82, , 
2021-06-13 00:37:10,11.45,23.16,-8.85, , 
2021-06-13 00:42:10,11.41,22.17,-9.45, , 
2021-06-13 00:47:10,11.38,23.60,-8.67, , 
2021-06-13 00:52:10,11.36,22.51,-9.30, , 
2021-06-13 00:57:10,11.27,22.02,-9.65, , 
2021-06-13 01:02:10,11.25,23.43,-8.88, , 
2021-06-13 01:07:10,11.17,24.19,-8.54, , 
2021-06-13 01:12:10,11.11,25.10,-8.11, , 
2021-06-13 01:17:10,11.08,25.49,-7.94, , 
2021-06-13 01:22:10,11.03,23.46,-9.04, , 
2021-06-13 01:27:10,11.02,23.17,-9.21, , 
2021-06-13 01:32:10,10.98,24.54,-8.51, , 
2021-06-13 01:37:10,10.95,24.29,-8.67, , 
2021-06-13 01:42:10,10.89,24.58,-8.57, , 
2021-06-13 01:47:10,10.81,24.64,-8.61, , 
2021-06-13 01:52:10,10.82,25.94,-7.94, , 
2021-06-13 01:57:10,10.74,26.33,-7.81, , 
2021-06-13 02:02:10,10.59,25.00,-8.61, , 
2021-06-13 02:07:10,10.52,26.37,-7.98, , 
2021-06-13 02:12:10,10.49,25.68,-8.35, , 
2021-06-13 02:17:10,10.44,25.93,-8.27, , 
2021-06-13 02:22:10,10.46,26.76,-7.84, , 
2021-06-13 02:27:10,10.38,28.35,-7.17, , 
2021-06-13 02:32:10,10.10,26.57,-8.25, , 
2021-06-13 02:37:10,10.03,25.53,-8.82, , 
2021-06-13 02:42:10,10.08,26.41,-8.34, , 
2021-06-13 02:47:10,10.12,25.92,-8.55, , 
2021-06-13 02:52:10,9.92,28.02,-7.72, , 
2021-06-13 02:57:10,9.80,27.65,-7.99, , 
2021-06-13 03:02:10,9.89,27.81,-7.84, , 
2021-06-13 03:07:10,9.96,27.09,-8.12, , 
2021-06-13 03:12:10,10.05,26.41,-8.37, , 
2021-06-13 03:17:10,10.11,26.65,-8.20, , 
2021-06-13 03:22:10,10.13,26.57,-8.22, , 
2021-06-13 03:27:10,10.15,27.49,-7.76, , 
2021-06-13 03:32:10,10.10,26.85,-8.11, , 
2021-06-13 03:37:10,10.06,27.18,-7.99, , 
2021-06-13 03:42:10,10.03,26.74,-8.23, , 
2021-06-13 03:47:10,9.99,27.58,-7.86, , 
2021-06-13 03:52:10,9.92,27.15,-8.12, , 
2021-06-13 03:57:10,9.93,26.89,-8.24, , 
2021-06-13 04:02:10,9.94,27.25,-8.06, , 
2021-06-13 04:07:10,9.90,26.98,-8.23, , 
2021-06-13 04:12:10,9.88,26.24,-8.60, , 
2021-06-13 04:17:10,9.90,25.60,-8.90, , 
2021-06-13 04:22:10,9.83,25.77,-8.87, , 
2021-06-13 04:27:10,9.61,25.68,-9.11, , 
2021-06-13 04:32:10,9.52,27.11,-8.49, , 
2021-06-13 04:37:10,9.53,26.62,-8.71, , 
2021-06-13 04:42:10,9.44,25.76,-9.21, , 
2021-06-13 04:47:10,9.26,23.66,-10.43, , 
2021-06-13 04:52:10,9.17,26.04,-9.30, , 
2021-06-13 04:57:10,9.14,27.04,-8.85, , 
2021-06-13 05:02:10,9.18,27.50,-8.60, , 
2021-06-13 05:07:10,9.09,26.95,-8.93, , 
2021-06-13 05:12:10,9.07,28.22,-8.36, , 
2021-06-13 05:17:10,8.95,27.82,-8.65, , 
2021-06-13 05:22:10,8.89,27.31,-8.94, , 
2021-06-13 05:27:10,8.91,27.68,-8.75, , 
2021-06-13 05:32:10,8.91,27.70,-8.74, , 
2021-06-13 05:37:10,8.94,28.69,-8.26, , 
2021-06-13 05:42:10,8.89,28.70,-8.30, , 
2021-06-13 05:47:10,8.94,28.33,-8.42, , 
2021-06-13 05:52:10,8.95,27.74,-8.69, , 
2021-06-13 05:57:10,9.00,28.73,-8.20, , 
2021-06-13 06:02:10,9.03,28.78,-8.15, , 
2021-06-13 06:07:10,8.96,28.94,-8.13, , 
2021-06-13 06:12:10,8.94,29.02,-8.12, , 
2021-06-13 06:17:10,8.90,28.32,-8.47, , 
2021-06-13 06:22:10,8.94,29.10,-8.08, , 
2021-06-13 06:27:10,8.81,28.13,-8.63, , 
2021-06-13 06:32:10,8.79,27.92,-8.74, , 
2021-06-13 06:37:10,8.70,27.57,-8.98, , 
2021-06-13 06:42:10,8.62,27.38,-9.14, , 
2021-06-13 06:47:10,8.53,28.47,-8.71, , 
2021-06-13 06:52:10,8.55,28.78,-8.57, , 
2021-06-13 06:57:10,8.55,28.58,-8.66, , 
2021-06-13 07:02:10,8.61,28.95,-8.43, , 
2021-06-13 07:07:10,8.61,28.19,-8.78, , 
2021-06-13 07:12:10,8.51,29.02,-8.49, , 
2021-06-13 07:17:10,8.52,29.48,-8.28, , 
2021-06-13 07:22:10,8.56,29.25,-8.35, , 
2021-06-13 07:27:10,8.50,30.30,-7.94, , 
2021-06-13 07:32:10,8.42,30.15,-8.08, , 
2021-06-13 07:37:10,8.35,30.39,-8.04, , 
2021-06-13 07:42:10,8.28,30.88,-7.89, , 
2021-06-13 07:47:10,8.23,30.47,-8.10, , 
2021-06-13 07:52:10,8.23,30.92,-7.92, , 
2021-06-13 07:57:10,8.26,30.83,-7.94, , 
2021-06-13 08:02:10,8.22,31.28,-7.78, , 
2021-06-13 08:07:10,8.21,31.99,-7.50, , 
2021-06-13 08:12:10,8.22,32.23,-7.39, , 
2021-06-13 08:17:10,8.21,32.21,-7.41, , 
2021-06-13 08:22:10,8.24,33.34,-6.93, , 
2021-06-13 08:27:10,8.22,33.03,-7.07, , 
2021-06-13 08:32:10,8.22,35.23,-6.24, , 
2021-06-13 08:37:10,8.21,36.90,-5.64, , 
2021-06-13 08:42:10,8.33,38.91,-4.83, , 
2021-06-13 08:47:10,8.37,33.82,-6.64, , 
2021-06-13 08:52:10,8.55,37.61,-5.09, , 
2021-06-13 08:57:10,8.63,35.17,-5.90, , 
2021-06-13 09:02:10,8.76,38.81,-4.48, , 
2021-06-13 09:07:10,9.65,35.46,-4.88, , 
2021-06-13 09:12:10,11.38,30.08,-5.54, , 
2021-06-13 09:17:10,12.96,26.02,-6.06, , 
2021-06-13 09:22:10,14.01,30.34,-3.13, , 
2021-06-13 09:27:10,15.01,25.39,-4.64, , 
2021-06-13 09:32:10,16.16,24.81,-3.97, , 
2021-06-13 09:37:10,17.54,29.78,-0.32, , 
2021-06-13 09:42:10,18.78,27.49,-0.35, , 
2021-06-13 09:47:10,20.10,26.10,0.06, , 
2021-06-13 09:52:10,21.02,24.97,0.24, , 
2021-06-13 09:57:10,21.51,28.82,2.66, , 
2021-06-13 10:02:10,21.73,21.60,-1.16, , 
2021-06-13 10:07:10,21.98,23.02,-0.07, , 
2021-06-13 10:12:10,21.93,23.19,-0.01, , 
2021-06-13 10:17:10,22.27,22.61,-0.07, , 
2021-06-13 10:22:10,22.91,21.18,-0.45, , 
2021-06-13 10:27:10,23.14,18.35,-2.20, , 
2021-06-13 10:32:10,23.16,24.25,1.64, , 
2021-06-13 10:37:10,22.99,21.67,-0.06, , 
2021-06-13 10:42:10,22.85,23.63,1.02, , 
2021-06-13 10:47:10,22.69,22.13,-0.02, , 
2021-06-13 10:52:10,22.87,24.58,1.59, , 
2021-06-13 10:57:10,22.51,21.71,-0.43, , 
2021-06-13 11:02:10,22.60,26.06,2.17, , 
2021-06-13 11:07:10,23.09,23.69,1.26, , 
2021-06-13 11:12:10,23.13,25.45,2.30, , 
2021-06-13 11:17:10,22.81,26.25,2.45, , 
2021-06-13 11:22:10,23.11,27.49,3.36, , 
2021-06-13 11:27:10,23.46,24.02,1.77, , 
2021-06-13 11:32:10,23.96,19.68,-0.58, , 
2021-06-13 11:37:10,24.34,18.66,-0.99, , 
2021-06-13 11:42:10,24.55,20.03,0.14, , 
2021-06-13 11:47:10,24.45,17.48,-1.80, , 
2021-06-13 11:52:10,24.56,24.10,2.73, , 
2021-06-13 11:57:10,24.85,19.25,-0.15, , 
2021-06-13 12:02:10,24.93,18.18,-0.87, , 
2021-06-13 12:07:10,25.15,18.76,-0.26, , 
2021-06-13 12:12:10,25.03,23.24,2.61, , 
2021-06-13 12:17:10,25.13,17.04,-1.59, , 
2021-06-13 12:22:10,25.44,18.95,0.11, , 
2021-06-13 12:27:10,25.43,14.83,-3.23, , 
2021-06-13 12:32:10,25.43,22.73,2.64, , 
2021-06-13 12:37:10,25.73,20.80,1.64, , 
2021-06-13 12:42:10,25.96,14.01,-3.56, , 
2021-06-13 12:47:10,25.61,14.88,-3.03, , 
2021-06-13 12:52:10,25.37,16.75,-1.63, , 
2021-06-13 12:57:10,25.44,16.11,-2.10, , 
2021-06-13 13:02:10,25.67,17.20,-1.03, , 
2021-06-13 13:07:10,25.94,13.13,-4.44, , 
2021-06-13 13:12:10,25.80,24.84,4.21, , 
2021-06-13 13:17:10,25.86,14.92,-2.80, , 
2021-06-13 13:22:10,25.80,17.02,-1.06, , 
2021-06-13 13:27:10,25.89,14.26,-3.39, , 
2021-06-13 13:32:10,25.88,16.19,-1.68, , 
2021-06-13 13:37:10,25.90,17.33,-0.74, , 
2021-06-13 13:42:10,25.89,18.02,-0.21, , 
2021-06-13 13:47:10,26.16,17.54,-0.36, , 
2021-06-13 13:52:10,26.26,17.13,-0.60, , 
2021-06-13 13:57:10,26.37,12.98,-4.25, , 
2021-06-13 14:02:10,26.28,12.04,-5.32, , 
2021-06-13 14:07:10,26.22,22.38,3.08, , 
2021-06-13 14:12:10,26.70,14.53,-2.49, , 
2021-06-13 14:17:10,27.06,18.05,0.76, , 
2021-06-13 14:22:10,27.12,18.39,1.08, , 
2021-06-13 14:27:10,27.15,16.43,-0.45, , 
2021-06-13 14:32:10,26.61,16.16,-1.13, , 
2021-06-13 14:37:10,26.55,13.11,-3.98, , 
2021-06-13 14:42:10,26.75,15.06,-1.97, , 
2021-06-13 14:47:10,26.57,14.66,-2.47, , 
2021-06-13 14:52:10,26.89,16.82,-0.35, , 
2021-06-13 14:57:10,26.96,16.28,-0.74, , 
2021-06-13 15:02:10,27.14,19.49,1.90, , 
2021-06-13 15:07:10,27.39,14.06,-2.39, , 
2021-06-13 15:12:10,27.30,17.16,0.26, , 
2021-06-13 15:17:10,27.16,17.58,0.48, , 
2021-06-13 15:22:10,26.94,12.08,-4.76, , 
2021-06-13 15:27:10,26.94,20.13,2.18, , 
2021-06-13 15:32:10,27.19,18.07,0.88, , 
2021-06-13 15:37:10,27.45,14.99,-1.47, , 
2021-06-13 15:42:10,27.27,15.45,-1.20, , 
2021-06-13 15:47:10,27.12,14.29,-2.38, , 
2021-06-13 15:52:10,27.16,20.40,2.56, , 
2021-06-13 15:57:10,27.28,15.51,-1.14, , 
2021-06-13 16:02:10,26.81,12.70,-4.21, , 
2021-06-13 16:07:10,26.82,11.99,-4.96, , 
2021-06-13 16:12:10,26.76,16.66,-0.58, , 
2021-06-13 16:17:10,26.72,17.13,-0.23, , 
2021-06-13 16:22:10,27.11,17.65,0.50, , 
2021-06-13 16:27:10,27.46,17.94,1.01, , 
2021-06-13 16:32:10,27.40,17.32,0.47, , 
2021-06-13 16:37:10,27.55,17.47,0.71, , 
2021-06-13 16:42:10,27.36,16.39,-0.32, , 
2021-06-13 16:47:10,27.39,17.18,0.35, , 
2021-06-13 16:52:10,27.47,14.40,-2.00, , 
2021-06-13 16:57:10,27.41,15.47,-1.07, , 
2021-06-13 17:02:10,27.20,17.99,0.83, , 
2021-06-13 17:07:10,27.15,12.90,-3.73, , 
2021-06-13 17:12:10,27.12,17.40,0.30, , 
2021-06-13 17:17:10,27.08,19.31,1.71, , 
2021-06-13 17:22:10,27.14,18.58,1.23, , 
2021-06-13 17:27:10,27.30,16.12,-0.60, , 
2021-06-13 17:32:10,27.42,12.33,-4.12, , 
2021-06-13 17:37:10,27.25,13.04,-3.51, , 
2021-06-13 17:42:10,27.25,17.48,0.47, , 
2021-06-13 17:47:10,27.09,15.57,-1.24, , 
2021-06-13 17:52:10,26.99,14.62,-2.18, , 
2021-06-13 17:57:10,26.78,19.15,1.35, , 
2021-06-13 18:02:10,26.79,14.12,-2.81, , 
2021-06-13 18:07:10,26.83,11.94,-5.00, , 
2021-06-13 18:12:10,26.49,18.01,0.27, , 
2021-06-13 18:17:10,26.30,9.69,-8.14, , 
2021-06-13 18:22:10,26.43,14.91,-2.36, , 
2021-06-13 18:27:10,26.41,15.22,-2.09, , 
2021-06-13 18:32:10,26.27,19.37,1.10, , 
2021-06-13 18:37:10,26.22,10.77,-6.82, , 
2021-06-13 18:42:10,26.08,15.85,-1.81, , 
2021-06-13 18:47:10,25.09,16.13,-2.36, , 
2021-06-13 18:52:10,23.81,16.93,-2.74, , 
2021-06-13 18:57:10,22.93,16.70,-3.64, , 
2021-06-13 19:02:10,22.51,15.09,-5.32, , 
2021-06-13 19:07:10,21.77,16.82,-4.48, , 
2021-06-13 19:12:10,20.94,13.76,-7.76, , 
2021-06-13 19:17:10,20.29,13.59,-8.44, , 
2021-06-13 19:22:10,19.75,18.08,-5.17, , 
2021-06-13 19:27:10,19.14,20.78,-3.83, , 
2021-06-13 19:32:10,18.61,19.80,-4.91, , 
2021-06-13 19:37:10,18.20,13.84,-9.87, , 
2021-06-13 19:42:10,17.96,20.53,-4.97, , 
2021-06-13 19:47:10,17.62,19.76,-5.75, , 
2021-06-13 19:52:10,17.39,21.79,-4.65, , 
2021-06-13 19:57:10,17.20,22.33,-4.49, , 
2021-06-13 20:02:10,16.92,22.03,-4.90, , 
2021-06-13 20:07:10,16.65,22.49,-4.85, , 
2021-06-13 20:12:10,16.43,22.95,-4.78, , 
2021-06-13 20:17:10,16.26,24.17,-4.23, , 
2021-06-13 20:22:10,16.14,23.20,-4.88, , 
2021-06-13 20:27:10,16.11,22.86,-5.10, , 
2021-06-13 20:32:10,16.14,19.37,-7.24, , 
2021-06-13 20:37:10,16.25,24.14,-4.26, , 
2021-06-13 20:42:10,16.01,23.29,-4.93, , 
2021-06-13 20:47:10,15.83,25.06,-4.12, , 
2021-06-13 20:52:10,15.65,23.09,-5.36, , 
2021-06-13 20:57:10,15.46,23.29,-5.39, , 
2021-06-13 21:02:10,15.29,23.05,-5.67, , 
2021-06-13 21:07:10,15.17,23.98,-5.25, , 
2021-06-13 21:12:10,15.04,23.95,-5.38, , 
2021-06-13 21:17:10,14.88,24.10,-5.43, , 
2021-06-13 21:22:10,14.85,23.52,-5.78, , 
2021-06-13 21:27:10,14.84,21.25,-7.11, , 
2021-06-13 21:32:10,14.84,23.17,-5.98, , 
2021-06-13 21:37:10,14.73,23.66,-5.80, , 
2021-06-13 21:42:10,14.62,22.03,-6.83, , 
2021-06-13 21:47:10,14.47,23.06,-6.37, , 
2021-06-13 21:52:10,14.32,23.34,-6.33, , 
2021-06-13 21:57:10,14.17,23.47,-6.39, , 
2021-06-13 22:02:10,13.98,23.95,-6.28, , 
2021-06-13 22:07:10,13.79,22.05,-7.51, , 
2021-06-13 22:12:10,13.61,22.49,-7.41, , 
2021-06-13 22:17:10,13.56,22.47,-7.46, , 
2021-06-13 22:22:10,13.54,23.63,-6.83, , 
2021-06-13 22:27:10,13.39,23.06,-7.27, , 
2021-06-13 22:32:10,13.22,21.50,-8.31, , 
2021-06-13 22:37:10,13.16,23.19,-7.40, , 
2021-06-13 22:42:10,13.04,21.65,-8.38, , 
2021-06-13 22:47:10,12.87,22.28,-8.16, , 
2021-06-13 22:52:10,12.72,21.53,-8.72, , 
2021-06-13 22:57:10,12.67,19.59,-9.95, , 
2021-06-13 23:02:10,12.70,21.56,-8.72, , 
2021-06-13 23:07:10,12.72,20.11,-9.59, , 
2021-06-13 23:12:10,12.78,20.65,-9.20, , 
2021-06-13 23:17:10,12.89,19.70,-9.70, , 
2021-06-13 23:22:10,12.86,20.96,-8.94, , 
2021-06-13 23:27:10,12.84,19.88,-9.63, , 
2021-06-13 23:32:10,12.76,19.52,-9.93, , 
2021-06-13 23:37:10,12.64,17.89,-11.12, , 
2021-06-13 23:42:10,12.56,21.26,-9.02, , 
2021-06-13 23:47:10,12.50,20.73,-9.38, , 
2021-06-13 23:52:10,12.51,20.88,-9.28, , 
2021-06-13 23:57:10,12.49,20.00,-9.85, , 
2021-06-14 00:02:10,12.49,21.18,-9.12, , 
2021-06-14 00:07:10,12.47,20.63,-9.47, , 
2021-06-14 00:12:10,12.43,19.73,-10.07, , 
2021-06-14 00:17:10,12.35,22.00,-8.75, , 
2021-06-14 00:22:10,12.26,21.93,-8.87, , 
2021-06-14 00:27:10,12.26,20.65,-9.64, , 
2021-06-14 00:32:10,12.32,20.52,-9.66, , 
2021-06-14 00:37:10,12.34,20.37,-9.74, , 
2021-06-14 00:42:10,12.29,20.71,-9.57, , 
2021-06-14 00:47:10,12.21,17.87,-11.49, , 
2021-06-14 00:52:10,12.27,19.23,-10.53, , 
2021-06-14 00:57:10,12.29,19.57,-10.29, , 
2021-06-14 01:02:10,12.08,21.16,-9.47, , 
2021-06-14 01:07:10,11.90,19.52,-10.64, , 
2021-06-14 01:12:10,11.81,20.93,-9.84, , 
2021-06-14 01:17:10,11.78,19.96,-10.46, , 
2021-06-14 01:22:10,11.76,19.78,-10.59, , 
2021-06-14 01:27:10,11.84,20.95,-9.80, , 
2021-06-14 01:32:10,11.79,20.27,-10.26, , 
2021-06-14 01:37:10,11.77,19.17,-10.97, , 
2021-06-14 01:42:10,11.78,21.84,-9.32, , 
2021-06-14 01:47:10,11.70,18.81,-11.27, , 
2021-06-14 01:52:10,11.68,20.49,-10.21, , 
2021-06-14 01:57:10,11.61,21.33,-9.76, , 
2021-06-14 02:02:10,11.51,21.67,-9.66, , 
2021-06-14 02:07:10,11.34,19.19,-11.31, , 
2021-06-14 02:12:10,11.31,21.23,-10.08, , 
2021-06-14 02:17:10,11.32,21.51,-9.90, , 
2021-06-14 02:22:10,11.25,20.68,-10.46, , 
2021-06-14 02:27:10,11.30,22.01,-9.63, , 
2021-06-14 02:32:10,11.18,21.47,-10.04, , 
2021-06-14 02:37:10,11.16,20.97,-10.36, , 
2021-06-14 02:42:10,11.17,21.17,-10.22, , 
2021-06-14 02:47:10,11.18,21.72,-9.89, , 
2021-06-14 02:52:10,11.13,21.42,-10.11, , 
2021-06-14 02:57:10,11.08,21.55,-10.08, , 
2021-06-14 03:02:10,11.02,21.39,-10.22, , 
2021-06-14 03:07:10,11.00,21.35,-10.26, , 
2021-06-14 03:12:10,10.90,22.99,-9.41, , 
2021-06-14 03:17:10,10.64,21.51,-10.47, , 
2021-06-14 03:22:10,10.55,20.92,-10.90, , 
2021-06-14 03:27:10,10.66,22.28,-10.02, , 
2021-06-14 03:32:10,10.64,21.94,-10.23, , 
2021-06-14 03:37:10,10.56,21.67,-10.45, , 
2021-06-14 03:42:10,10.46,23.03,-9.76, , 
2021-06-14 03:47:10,10.38,22.23,-10.28, , 
2021-06-14 03:52:10,10.37,23.01,-9.85, , 
2021-06-14 03:57:10,10.35,21.17,-10.92, , 
2021-06-14 04:02:10,10.31,21.79,-10.58, , 
2021-06-14 04:07:10,10.26,21.02,-11.08, , 
2021-06-14 04:12:10,10.19,23.20,-9.90, , 
2021-06-14 04:17:10,10.11,22.48,-10.36, , 
2021-06-14 04:22:10,10.20,22.15,-10.48, , 
2021-06-14 04:27:10,10.16,21.68,-10.77, , 
2021-06-14 04:32:10,10.24,20.25,-11.56, , 
2021-06-14 04:37:10,10.28,22.32,-10.31, , 
2021-06-14 04:42:10,10.28,22.20,-10.38, , 
2021-06-14 04:47:10,10.24,23.18,-9.86, , 
2021-06-14 04:52:10,10.22,22.78,-10.10, , 
2021-06-14 04:57:10,10.20,22.09,-10.51, , 
2021-06-14 05:02:10,10.16,22.89,-10.09, , 
2021-06-14 05:07:10,10.16,22.92,-10.07, , 
2021-06-14 05:12:10,10.19,22.31,-10.39, , 
2021-06-14 05:17:10,10.19,22.49,-10.29, , 
2021-06-14 05:22:10,10.21,22.85,-10.07, , 
2021-06-14 05:27:10,10.15,23.02,-10.03, , 
