"Plot Title: Cement Creek"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871535, SEN S/N: 20851353)","Rain, mm (LGR S/N: 20871535, SEN S/N: 20864342)","Solar Radiation, W/m² (LGR S/N: 20871535, SEN S/N: 20870907)","Wind Speed, m/s (LGR S/N: 20871535, SEN S/N: 20871372)","Gust Speed, m/s (LGR S/N: 20871535, SEN S/N: 20871372)","Wind Direction, ø (LGR S/N: 20871535, SEN S/N: 20871372)","Water Content, m³/m³ (LGR S/N: 20871535, SEN S/N: 20871579)"
51,06/17/21 03:29:33 PM,0.00,0.00,296.9,0.33,1.67,80.0,0.0738
52,06/17/21 03:34:33 PM,0.00,0.00,938.1,0.67,2.00,192.3,0.0738
53,06/17/21 03:39:33 PM,0.00,0.00,536.9,1.00,2.34,167.1,0.0738
54,06/17/21 03:44:33 PM,0.00,0.00,283.1,1.00,3.34,221.8,0.0738
55,06/17/21 03:49:33 PM,0.00,0.00,308.1,1.00,2.34,172.7,0.0738
56,06/17/21 03:54:33 PM,0.00,0.00,418.1,0.33,2.00,161.5,0.0738
57,06/17/21 03:59:33 PM,0.00,0.00,409.4,0.33,1.34,209.2,0.0738
58,06/17/21 04:04:33 PM,0.00,0.00,643.1,0.67,1.67,193.7,0.0738
59,06/17/21 04:09:33 PM,0.00,0.00,495.6,1.00,2.34,203.6,0.0738
60,06/17/21 04:14:33 PM,0.00,0.00,563.1,0.67,1.34,195.1,0.0738
61,06/17/21 04:19:33 PM,0.00,0.00,458.1,0.33,1.34,207.8,0.0738
62,06/17/21 04:24:33 PM,0.00,0.00,339.4,0.33,1.34,210.6,0.0738
63,06/17/21 04:29:33 PM,0.00,0.00,318.1,0.67,1.67,196.5,0.0738
64,06/17/21 04:34:33 PM,0.00,0.00,324.4,0.33,1.00,188.1,0.0745
65,06/17/21 04:39:33 PM,0.00,0.00,333.1,0.33,2.67,175.5,0.0745
66,06/17/21 04:44:33 PM,0.00,0.00,325.6,1.67,3.67,190.9,0.0738
67,06/17/21 04:49:33 PM,0.00,0.00,314.4,1.67,3.67,193.7,0.0738
68,06/17/21 04:54:33 PM,0.00,0.00,308.1,2.34,4.01,193.7,0.0738
69,06/17/21 04:59:33 PM,0.00,0.00,315.6,2.34,4.68,190.9,0.0738
70,06/17/21 05:04:33 PM,0.00,0.00,341.9,1.67,3.01,190.9,0.0738
71,06/17/21 05:09:33 PM,0.00,0.00,329.4,2.00,3.34,193.7,0.0738
72,06/17/21 05:14:33 PM,0.00,0.00,350.6,2.00,3.67,193.7,0.0738
73,06/17/21 05:19:33 PM,0.00,0.00,391.9,1.34,2.67,182.5,0.0738
74,06/17/21 05:24:33 PM,0.00,0.00,421.9,1.00,2.00,181.1,0.0738
75,06/17/21 05:29:33 PM,0.00,0.00,395.6,1.34,2.67,176.9,0.0738
76,06/17/21 05:34:33 PM,0.00,0.00,318.1,1.00,2.00,157.2,0.0738
77,06/17/21 05:39:33 PM,0.00,0.00,256.9,1.00,1.67,169.9,0.0738
78,06/17/21 05:44:33 PM,0.00,0.00,243.1,1.67,3.01,196.5,0.0738
79,06/17/21 05:49:33 PM,0.00,0.00,223.1,1.00,3.01,153.0,0.0738
80,06/17/21 05:54:33 PM,0.00,0.00,210.6,0.67,2.00,136.2,0.0738
81,06/17/21 05:59:33 PM,0.00,0.00,201.9,0.00,0.67,78.6,0.0738
82,06/17/21 06:04:33 PM,0.00,0.00,191.9,0.67,2.00,240.1,0.0738
83,06/17/21 06:09:33 PM,0.00,0.00,179.4,0.33,3.34,23.9,0.0738
84,06/17/21 06:14:33 PM,0.00,0.00,168.1,1.00,2.67,22.5,0.0738
85,06/17/21 06:19:33 PM,0.00,0.00,159.4,1.00,4.34,233.1,0.0738
86,06/17/21 06:24:33 PM,0.00,0.00,156.9,1.00,4.34,251.3,0.0738
87,06/17/21 06:29:33 PM,0.00,0.00,159.4,0.67,3.01,2.8,0.0738
88,06/17/21 06:34:33 PM,0.00,0.00,160.6,1.67,4.34,5.6,0.0738
89,06/17/21 06:39:33 PM,0.00,0.00,151.9,2.00,5.34,16.8,0.0738
90,06/17/21 06:44:33 PM,0.00,0.00,134.4,1.67,3.34,1.4,0.0738
91,06/17/21 06:49:33 PM,0.00,0.00,111.9,0.67,3.01,14.0,0.0738
92,06/17/21 06:54:33 PM,0.00,0.00,86.9,1.00,2.34,4.2,0.0732
93,06/17/21 06:59:33 PM,0.00,0.00,65.6,0.33,3.01,349.6,0.0738
94,06/17/21 07:04:33 PM,0.00,0.00,48.1,0.00,1.34,355.2,0.0732
95,06/17/21 07:09:33 PM,0.00,0.00,43.1,0.00,0.67,1.4,0.0732
96,06/17/21 07:14:33 PM,0.00,0.00,41.9,0.33,1.34,7.0,0.0732
97,06/17/21 07:19:33 PM,0.00,0.00,39.4,0.33,1.00,14.0,0.0732
98,06/17/21 07:24:33 PM,0.00,0.00,41.9,0.00,1.00,299.0,0.0732
99,06/17/21 07:29:33 PM,0.00,0.00,45.6,0.33,1.67,286.4,0.0732
100,06/17/21 07:34:33 PM,0.00,0.00,45.6,0.67,1.67,234.5,0.0732
101,06/17/21 07:39:33 PM,0.00,0.00,44.4,0.00,0.33,235.9,0.0732
102,06/17/21 07:44:33 PM,0.00,0.00,46.9,0.33,1.34,307.5,0.0732
103,06/17/21 07:49:33 PM,0.00,0.00,45.6,0.00,0.67,5.6,0.0732
104,06/17/21 07:54:33 PM,0.00,0.00,39.4,0.67,1.00,4.2,0.0732
105,06/17/21 07:59:33 PM,0.00,0.00,31.9,0.33,0.67,2.8,0.0732
106,06/17/21 08:04:33 PM,0.00,0.00,24.4,0.67,1.00,2.8,0.0732
107,06/17/21 08:09:33 PM,0.00,0.00,18.1,0.67,1.34,9.8,0.0732
108,06/17/21 08:14:33 PM,0.00,0.00,13.1,0.33,1.34,50.5,0.0732
109,06/17/21 08:19:33 PM,0.00,0.00,9.4,0.67,1.34,22.5,0.0732
110,06/17/21 08:24:33 PM,0.00,0.00,5.6,0.67,1.34,22.5,0.0732
111,06/17/21 08:29:33 PM,0.00,0.00,1.9,1.00,2.34,36.5,0.0732
112,06/17/21 08:34:33 PM,0.00,0.00,0.6,0.67,2.34,33.7,0.0732
113,06/17/21 08:39:33 PM,0.00,0.00,0.6,1.00,3.01,53.3,0.0732
114,06/17/21 08:44:33 PM,0.00,0.00,0.6,1.00,2.00,51.9,0.0732
115,06/17/21 08:49:33 PM,0.00,0.00,0.6,1.00,2.67,35.1,0.0732
116,06/17/21 08:54:33 PM,0.00,0.00,0.6,0.33,1.34,36.5,0.0732
117,06/17/21 08:59:33 PM,0.00,0.00,0.6,0.00,1.67,39.3,0.0732
118,06/17/21 09:04:33 PM,0.00,0.00,0.6,0.67,2.34,355.2,0.0732
119,06/17/21 09:09:33 PM,0.00,0.00,0.6,0.33,1.34,39.3,0.0732
120,06/17/21 09:14:33 PM,0.00,0.00,0.6,0.33,1.00,355.2,0.0732
121,06/17/21 09:19:33 PM,0.00,0.00,0.6,0.33,1.00,51.9,0.0732
122,06/17/21 09:24:33 PM,0.00,0.00,0.6,0.33,1.00,261.1,0.0732
123,06/17/21 09:29:33 PM,0.00,0.00,0.6,0.00,1.00,12.6,0.0732
124,06/17/21 09:34:33 PM,0.00,0.00,0.6,0.00,1.00,265.3,0.0732
125,06/17/21 09:39:33 PM,0.00,0.00,0.6,0.00,0.67,256.9,0.0732
126,06/17/21 09:44:33 PM,0.00,0.00,0.6,0.33,1.67,95.5,0.0732
127,06/17/21 09:49:33 PM,0.00,0.00,0.6,0.33,1.00,53.3,0.0732
128,06/17/21 09:54:33 PM,0.00,0.00,0.6,0.33,1.34,33.7,0.0732
129,06/17/21 09:59:33 PM,0.00,0.00,0.6,0.67,1.67,47.7,0.0732
130,06/17/21 10:04:33 PM,0.00,0.00,0.6,0.67,2.00,12.6,0.0732
131,06/17/21 10:09:33 PM,0.00,0.00,0.6,0.00,0.00,245.7,0.0732
132,06/17/21 10:14:33 PM,0.00,0.00,0.6,0.00,1.00,258.3,0.0732
133,06/17/21 10:19:33 PM,0.00,0.00,0.6,0.67,2.00,46.3,0.0732
134,06/17/21 10:24:33 PM,0.00,0.00,0.6,0.33,1.34,119.3,0.0732
135,06/17/21 10:29:33 PM,0.00,0.00,0.6,0.67,2.00,210.6,0.0732
136,06/17/21 10:34:33 PM,0.00,0.00,0.6,0.33,1.00,223.2,0.0732
137,06/17/21 10:39:33 PM,0.00,0.00,0.6,0.67,1.34,21.1,0.0732
138,06/17/21 10:44:33 PM,0.00,0.00,0.6,0.33,1.00,23.9,0.0732
139,06/17/21 10:49:33 PM,0.00,0.00,0.6,0.00,1.00,258.3,0.0732
140,06/17/21 10:54:33 PM,0.00,0.00,0.6,0.67,2.67,175.5,0.0732
141,06/17/21 10:59:33 PM,0.00,0.00,0.6,0.33,1.34,155.8,0.0732
142,06/17/21 11:04:33 PM,0.00,0.00,0.6,0.33,1.34,154.4,0.0732
143,06/17/21 11:09:33 PM,0.00,0.00,0.6,0.00,1.34,119.3,0.0732
144,06/17/21 11:14:33 PM,0.00,0.00,0.6,0.00,0.67,174.1,0.0732
145,06/17/21 11:19:33 PM,0.00,0.00,0.6,0.00,1.67,175.5,0.0732
146,06/17/21 11:24:33 PM,0.00,0.00,0.6,0.67,1.67,214.8,0.0732
147,06/17/21 11:29:33 PM,0.00,0.00,0.6,0.00,0.33,155.8,0.0732
148,06/17/21 11:34:33 PM,0.00,0.00,0.6,0.67,2.34,154.4,0.0732
149,06/17/21 11:39:33 PM,0.00,0.00,0.6,0.33,1.34,127.8,0.0732
150,06/17/21 11:44:33 PM,0.00,0.00,0.6,0.67,2.34,160.0,0.0732
151,06/17/21 11:49:33 PM,0.00,0.00,0.6,1.00,2.67,133.4,0.0732
152,06/17/21 11:54:33 PM,0.00,0.00,0.6,1.34,3.34,189.5,0.0732
153,06/17/21 11:59:33 PM,0.00,0.00,0.6,1.34,3.01,12.6,0.0732
154,06/18/21 12:04:33 AM,0.00,0.00,0.6,1.67,3.01,26.7,0.0732
155,06/18/21 12:09:33 AM,0.00,0.00,0.6,1.34,2.34,39.3,0.0732
156,06/18/21 12:14:33 AM,0.00,0.00,0.6,0.33,1.00,74.4,0.0732
157,06/18/21 12:19:33 AM,0.00,0.00,0.6,0.00,0.33,74.4,0.0732
158,06/18/21 12:24:33 AM,0.00,0.00,0.6,0.00,0.67,70.2,0.0732
159,06/18/21 12:29:33 AM,0.00,0.00,0.6,0.00,0.00,67.4,0.0732
160,06/18/21 12:34:33 AM,0.00,0.00,0.6,0.00,0.33,95.5,0.0732
161,06/18/21 12:39:33 AM,0.00,0.00,0.6,0.00,0.67,95.5,0.0732
162,06/18/21 12:44:33 AM,0.00,0.00,0.6,0.67,1.00,33.7,0.0732
163,06/18/21 12:49:33 AM,0.00,0.00,0.6,0.33,1.00,21.1,0.0732
164,06/18/21 12:54:33 AM,0.00,0.00,0.6,0.33,1.00,21.1,0.0732
165,06/18/21 12:59:33 AM,0.00,0.00,0.6,0.33,1.00,5.6,0.0732
166,06/18/21 01:04:33 AM,0.00,0.00,0.6,0.33,1.00,4.2,0.0732
167,06/18/21 01:09:33 AM,0.00,0.00,0.6,0.67,1.00,8.4,0.0732
168,06/18/21 01:14:33 AM,0.00,0.00,0.6,0.33,1.00,8.4,0.0732
169,06/18/21 01:19:33 AM,0.00,0.00,0.6,0.33,1.34,0.0,0.0732
170,06/18/21 01:24:33 AM,0.00,0.00,0.6,0.67,1.34,7.0,0.0732
171,06/18/21 01:29:33 AM,0.00,0.00,0.6,0.33,1.00,9.8,0.0732
172,06/18/21 01:34:33 AM,0.00,0.00,0.6,0.67,1.00,4.2,0.0732
173,06/18/21 01:39:33 AM,0.00,0.00,0.6,0.00,0.67,2.8,0.0732
174,06/18/21 01:44:33 AM,0.00,0.00,0.6,0.67,1.34,1.4,0.0732
175,06/18/21 01:49:33 AM,0.00,0.00,0.6,0.33,1.00,349.6,0.0732
176,06/18/21 01:54:33 AM,0.00,0.00,0.6,0.67,1.00,2.8,0.0732
177,06/18/21 01:59:33 AM,0.00,0.00,0.6,0.67,1.34,2.8,0.0732
178,06/18/21 02:04:33 AM,0.00,0.00,0.6,0.00,1.00,8.4,0.0732
179,06/18/21 02:09:33 AM,0.00,0.00,0.6,0.33,1.00,344.0,0.0732
180,06/18/21 02:14:33 AM,0.00,0.00,0.6,0.33,1.00,9.8,0.0732
181,06/18/21 02:19:33 AM,0.00,0.00,0.6,0.33,1.00,9.8,0.0732
182,06/18/21 02:24:33 AM,0.00,0.00,0.6,0.33,1.00,9.8,0.0732
183,06/18/21 02:29:33 AM,0.00,0.00,0.6,0.67,1.34,15.4,0.0732
184,06/18/21 02:34:33 AM,0.00,0.00,0.6,0.33,1.67,355.2,0.0732
185,06/18/21 02:39:33 AM,0.00,0.00,0.6,0.33,1.00,136.2,0.0732
186,06/18/21 02:44:33 AM,0.00,0.00,0.6,0.33,0.67,4.2,0.0732
187,06/18/21 02:49:33 AM,0.00,0.00,0.6,0.00,0.67,7.0,0.0732
188,06/18/21 02:54:33 AM,0.00,0.00,0.6,0.00,0.00,7.0,0.0732
189,06/18/21 02:59:33 AM,0.00,0.00,0.6,0.33,1.00,7.0,0.0732
190,06/18/21 03:04:33 AM,0.00,0.00,0.6,0.33,1.00,7.0,0.0732
191,06/18/21 03:09:33 AM,0.00,0.00,0.6,0.67,1.00,7.0,0.0732
192,06/18/21 03:14:33 AM,0.00,0.00,0.6,0.67,1.00,5.6,0.0732
193,06/18/21 03:19:33 AM,0.00,0.00,0.6,0.33,1.00,5.6,0.0732
194,06/18/21 03:24:33 AM,0.00,0.00,0.6,0.67,1.00,5.6,0.0738
195,06/18/21 03:29:33 AM,0.00,0.00,0.6,0.67,1.34,5.6,0.0732
196,06/18/21 03:34:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
197,06/18/21 03:39:33 AM,0.00,0.00,0.6,0.33,1.34,300.4,0.0738
198,06/18/21 03:44:33 AM,0.00,0.00,0.6,0.33,1.00,29.5,0.0738
199,06/18/21 03:49:33 AM,0.00,0.00,0.6,0.00,0.00,0.0,0.0732
200,06/18/21 03:54:33 AM,0.00,0.00,0.6,0.00,0.67,0.0,0.0732
201,06/18/21 03:59:33 AM,0.00,0.00,0.6,0.33,1.00,0.0,0.0738
202,06/18/21 04:04:33 AM,0.00,0.00,0.6,0.67,1.00,0.0,0.0738
203,06/18/21 04:09:33 AM,0.00,0.00,0.6,0.00,0.67,355.2,0.0738
204,06/18/21 04:14:33 AM,0.00,0.00,0.6,0.33,1.00,331.3,0.0738
205,06/18/21 04:19:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
206,06/18/21 04:24:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
207,06/18/21 04:29:33 AM,0.00,0.00,0.6,0.33,0.67,355.2,0.0738
208,06/18/21 04:34:33 AM,0.00,0.00,0.6,0.00,0.00,355.2,0.0738
209,06/18/21 04:39:33 AM,0.00,0.00,0.6,0.33,0.67,355.2,0.0738
210,06/18/21 04:44:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
211,06/18/21 04:49:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
212,06/18/21 04:54:33 AM,0.00,0.00,0.6,0.67,1.00,355.2,0.0738
213,06/18/21 04:59:33 AM,0.00,0.00,0.6,0.33,0.67,355.2,0.0738
214,06/18/21 05:04:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
215,06/18/21 05:09:33 AM,0.00,0.00,0.6,0.67,1.00,355.2,0.0738
216,06/18/21 05:14:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
217,06/18/21 05:19:33 AM,0.00,0.00,0.6,0.33,1.00,355.2,0.0738
218,06/18/21 05:24:33 AM,0.00,0.00,0.6,0.67,1.00,355.2,0.0738
219,06/18/21 05:29:33 AM,0.00,0.00,0.6,0.33,0.67,355.2,0.0738
220,06/18/21 05:34:33 AM,0.59,0.00,0.6,0.33,1.00,355.2,0.0738
221,06/18/21 05:39:33 AM,3.53,0.00,0.6,0.00,0.67,355.2,0.0738
222,06/18/21 05:44:33 AM,1.18,0.00,0.6,0.33,1.00,355.2,0.0738
223,06/18/21 05:49:33 AM,1.18,0.00,1.9,0.33,1.00,355.2,0.0738
224,06/18/21 05:54:33 AM,4.12,0.00,5.6,0.33,1.00,355.2,0.0738
225,06/18/21 05:59:33 AM,3.53,0.00,8.1,0.67,0.67,355.2,0.0738
226,06/18/21 06:04:33 AM,3.53,0.00,11.9,0.33,0.67,355.2,0.0738
227,06/18/21 06:09:33 AM,2.94,0.00,14.4,0.67,1.34,355.2,0.0738
228,06/18/21 06:14:33 AM,5.88,0.00,18.1,0.33,1.00,355.2,0.0738
229,06/18/21 06:19:33 AM,7.06,0.00,21.9,0.33,1.00,355.2,0.0738
230,06/18/21 06:24:33 AM,7.65,0.00,25.6,0.33,1.00,355.2,0.0738
231,06/18/21 06:29:33 AM,4.71,0.00,28.1,0.00,0.67,355.2,0.0738
232,06/18/21 06:34:33 AM,5.29,0.00,31.9,0.00,0.00,355.2,0.0738
233,06/18/21 06:39:33 AM,7.06,0.00,38.1,0.00,0.00,355.2,0.0738
234,06/18/21 06:44:33 AM,4.71,0.00,46.9,0.00,0.00,355.2,0.0738
235,06/18/21 06:49:33 AM,3.53,0.00,53.1,0.00,0.00,355.2,0.0738
236,06/18/21 06:54:33 AM,2.94,0.00,58.1,0.00,0.00,355.2,0.0738
237,06/18/21 06:59:33 AM,1.76,0.00,58.1,0.00,0.00,355.2,0.0738
238,06/18/21 07:04:33 AM,1.18,0.00,58.1,0.00,0.00,355.2,0.0738
239,06/18/21 07:09:33 AM,1.18,0.00,56.9,0.00,0.00,355.2,0.0738
240,06/18/21 07:14:33 AM,1.18,0.00,53.1,0.00,0.00,355.2,0.0738
241,06/18/21 07:19:33 AM,1.18,0.00,54.4,0.00,0.00,355.2,0.0738
242,06/18/21 07:24:33 AM,0.59,0.00,56.9,0.00,0.00,355.2,0.0738
243,06/18/21 07:29:33 AM,0.00,0.00,61.9,0.00,0.00,355.2,0.0745
244,06/18/21 07:34:33 AM,0.00,0.00,70.6,0.00,0.00,355.2,0.0745
245,06/18/21 07:39:33 AM,0.00,0.00,113.1,0.00,1.00,355.2,0.0738
246,06/18/21 07:44:33 AM,0.00,0.00,288.1,0.67,1.00,355.2,0.0745
247,06/18/21 07:49:33 AM,0.00,0.00,309.4,0.33,0.67,355.2,0.0745
248,06/18/21 07:54:33 AM,0.00,0.00,298.1,0.00,0.33,355.2,0.0745
249,06/18/21 07:59:33 AM,0.00,0.00,335.6,0.33,0.67,355.2,0.0745
250,06/18/21 08:04:33 AM,0.00,0.00,348.1,0.33,0.67,355.2,0.0745
251,06/18/21 08:09:33 AM,0.00,0.00,375.6,0.33,1.00,237.3,0.0745
252,06/18/21 08:14:33 AM,0.00,0.00,408.1,0.67,1.34,223.2,0.0745
253,06/18/21 08:19:33 AM,0.00,0.00,433.1,0.33,1.34,217.6,0.0745
254,06/18/21 08:24:33 AM,0.00,0.00,391.9,1.00,1.67,217.6,0.0745
255,06/18/21 08:29:33 AM,0.00,0.00,404.4,0.67,1.34,210.6,0.0745
256,06/18/21 08:34:33 AM,0.00,0.00,421.9,0.33,1.34,212.0,0.0745
257,06/18/21 08:39:33 AM,0.00,0.00,468.1,0.33,1.00,216.2,0.0745
258,06/18/21 08:44:33 AM,0.00,0.00,483.1,0.33,1.00,210.6,0.0745
259,06/18/21 08:49:33 AM,0.00,0.00,475.6,0.00,1.00,203.6,0.0752
260,06/18/21 08:54:33 AM,0.00,0.00,493.1,0.00,1.00,212.0,0.0752
261,06/18/21 08:59:33 AM,0.00,0.00,510.6,0.33,1.00,213.4,0.0752
262,06/18/21 09:04:33 AM,0.00,0.00,518.1,0.33,1.34,206.4,0.0752
263,06/18/21 09:09:33 AM,0.00,0.00,475.6,0.67,1.67,219.0,0.0752
264,06/18/21 09:14:33 AM,0.00,0.00,468.1,0.67,1.67,212.0,0.0752
265,06/18/21 09:19:33 AM,0.00,0.00,463.1,0.67,1.67,209.2,0.0752
266,06/18/21 09:24:33 AM,0.00,0.00,450.6,0.33,1.34,200.8,0.0752
267,06/18/21 09:29:33 AM,0.00,0.00,415.6,0.67,1.67,205.0,0.0752
268,06/18/21 09:34:33 AM,0.00,0.00,421.9,0.67,1.67,209.2,0.0752
269,06/18/21 09:39:33 AM,0.00,0.00,520.6,0.67,1.00,221.8,0.0752
270,06/18/21 09:44:33 AM,0.00,0.00,615.6,0.33,1.34,214.8,0.0752
271,06/18/21 09:49:33 AM,0.00,0.00,643.1,0.33,1.34,205.0,0.0752
272,06/18/21 09:54:33 AM,0.00,0.00,655.6,0.67,1.34,214.8,0.0758
273,06/18/21 09:59:33 AM,0.00,0.00,704.4,0.67,2.00,205.0,0.0758
274,06/18/21 10:04:33 AM,0.00,0.00,699.4,0.67,2.00,206.4,0.0758
275,06/18/21 10:09:33 AM,0.00,0.00,735.6,0.67,1.67,216.2,0.0758
276,06/18/21 10:14:33 AM,0.00,0.00,721.9,0.33,1.67,206.4,0.0758
277,06/18/21 10:19:33 AM,0.00,0.00,711.9,0.67,2.00,210.6,0.0762
278,06/18/21 10:24:33 AM,0.00,0.00,764.4,0.33,2.00,212.0,0.0762
279,06/18/21 10:29:33 AM,0.00,0.00,786.9,0.67,1.67,220.4,0.0762
280,06/18/21 10:34:33 AM,0.00,0.00,726.9,0.67,1.34,195.1,0.0762
281,06/18/21 10:39:33 AM,0.00,0.00,839.4,0.67,2.00,210.6,0.0768
282,06/18/21 10:44:33 AM,0.00,0.00,844.4,1.00,2.34,207.8,0.0768
283,06/18/21 10:49:33 AM,0.00,0.00,780.6,1.00,2.34,200.8,0.0768
284,06/18/21 10:54:33 AM,0.00,0.00,781.9,1.00,2.00,200.8,0.0768
285,06/18/21 10:59:33 AM,0.00,0.00,819.4,1.00,2.34,213.4,0.0768
286,06/18/21 11:04:33 AM,0.00,0.00,835.6,0.67,2.00,202.2,0.0775
287,06/18/21 11:09:33 AM,0.00,0.00,805.6,0.67,2.00,224.6,0.0775
288,06/18/21 11:14:33 AM,0.00,0.00,691.9,0.67,2.67,183.9,0.0775
289,06/18/21 11:19:33 AM,0.00,0.00,564.4,0.33,1.34,174.1,0.0775
290,06/18/21 11:24:33 AM,0.00,0.00,609.4,0.67,1.67,224.6,0.0781
291,06/18/21 11:29:33 AM,0.00,0.00,576.9,0.33,1.34,199.4,0.0781
292,06/18/21 11:34:33 AM,0.00,0.00,495.6,0.67,2.00,205.0,0.0781
