Serial Number:20638359 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","EOF"
2021-06-12 17:45:37,25.91,18.11,-0.13, , 
2021-06-12 17:50:37,25.94,13.93,-3.65, , 
2021-06-12 17:55:37,25.58,13.92,-3.95, , 
2021-06-12 18:00:37,25.45,14.49,-3.51, , 
2021-06-12 18:05:37,25.69,12.93,-4.84, , 
2021-06-12 18:10:37,26.26,15.28,-2.16, , 
2021-06-12 18:15:37,26.70,13.90,-3.08, , 
2021-06-12 18:20:37,26.95,15.39,-1.51, , 
2021-06-12 18:25:37,26.61,13.78,-3.27, , 
2021-06-12 18:30:37,26.05,15.63,-2.02, , 
2021-06-12 18:35:37,25.94,16.86,-1.08, , 
2021-06-12 18:40:37,25.95,16.56,-1.32, , 
2021-06-12 18:45:37,25.49,15.82,-2.30, , 
2021-06-12 18:50:37,25.38,15.64,-2.54, , 
2021-06-12 18:55:37,25.27,13.24,-4.86, , 
2021-06-12 19:00:37,24.66,13.76,-4.82, , 
2021-06-12 19:05:37,24.40,12.59,-6.20, , 
2021-06-12 19:10:37,24.15,17.71,-1.86, , 
2021-06-12 19:15:37,24.47,18.03,-1.36, , 
2021-06-12 19:20:37,24.74,15.31,-3.35, , 
2021-06-12 19:25:37,24.44,15.89,-3.09, , 
2021-06-12 19:30:37,24.36,17.55,-1.81, , 
2021-06-12 19:35:37,24.36,13.90,-4.92, , 
2021-06-12 19:40:37,23.87,13.86,-5.35, , 
2021-06-12 19:45:37,23.65,13.43,-5.95, , 
2021-06-12 19:50:37,23.47,13.70,-5.82, , 
2021-06-12 19:55:37,23.46,14.21,-5.35, , 
2021-06-12 20:00:37,23.51,14.05,-5.46, , 
2021-06-12 20:05:37,23.25,16.14,-3.84, , 
2021-06-12 20:10:37,23.23,13.83,-5.89, , 
2021-06-12 20:15:37,23.03,14.92,-5.05, , 
2021-06-12 20:20:37,22.76,15.44,-4.82, , 
2021-06-12 20:25:37,22.48,13.93,-6.39, , 
2021-06-12 20:30:37,22.10,15.26,-5.50, , 
2021-06-12 20:35:37,22.25,14.90,-5.69, , 
2021-06-12 20:40:37,22.31,15.13,-5.44, , 
2021-06-12 20:45:37,22.04,17.17,-3.99, , 
2021-06-12 20:50:37,21.63,14.15,-6.86, , 
2021-06-12 20:55:37,21.45,15.85,-5.52, , 
2021-06-12 21:00:37,21.28,14.08,-7.21, , 
2021-06-12 21:05:37,20.93,14.81,-6.82, , 
2021-06-12 21:10:37,20.41,14.30,-7.70, , 
2021-06-12 21:15:37,19.98,15.01,-7.41, , 
2021-06-12 21:20:37,19.59,15.21,-7.55, , 
2021-06-12 21:25:37,19.41,17.00,-6.25, , 
2021-06-12 21:30:37,19.29,17.57,-5.92, , 
2021-06-12 21:35:37,19.16,14.75,-8.29, , 
2021-06-12 21:40:37,18.40,17.06,-7.03, , 
2021-06-12 21:45:37,17.58,16.24,-8.33, , 
2021-06-12 21:50:37,17.09,16.46,-8.55, , 
2021-06-12 21:55:37,16.60,18.47,-7.47, , 
2021-06-12 22:00:37,15.98,19.19,-7.49, , 
2021-06-12 22:05:37,15.32,17.93,-8.90, , 
2021-06-12 22:10:37,14.82,18.34,-9.02, , 
2021-06-12 22:15:37,14.33,18.25,-9.49, , 
2021-06-12 22:20:37,13.79,17.65,-10.35, , 
2021-06-12 22:25:37,13.38,21.86,-7.97, , 
2021-06-12 22:30:37,13.22,17.96,-10.60, , 
2021-06-12 22:35:37,13.10,17.43,-11.07, , 
2021-06-12 22:40:37,12.93,19.81,-9.60, , 
2021-06-12 22:45:37,12.78,22.83,-7.91, , 
2021-06-12 22:50:37,12.47,21.25,-9.10, , 
2021-06-12 22:55:37,12.41,21.01,-9.29, , 
2021-06-12 23:00:37,12.43,18.21,-11.08, , 
2021-06-12 23:05:37,12.15,18.30,-11.24, , 
2021-06-12 23:10:37,12.13,20.04,-10.12, , 
2021-06-12 23:15:37,12.08,18.77,-10.98, , 
2021-06-12 23:20:37,12.01,20.87,-9.71, , 
2021-06-12 23:25:37,11.94,19.20,-10.81, , 
2021-06-12 23:30:37,11.96,21.79,-9.21, , 
2021-06-12 23:35:37,11.86,18.44,-11.39, , 
2021-06-12 23:40:37,11.84,20.14,-10.30, , 
2021-06-12 23:45:37,11.57,21.65,-9.61, , 
2021-06-12 23:50:37,11.45,19.35,-11.12, , 
2021-06-12 23:55:37,11.45,20.71,-10.27, , 
2021-06-13 00:00:37,11.36,20.66,-10.38, , 
2021-06-13 00:05:37,11.32,20.64,-10.42, , 
2021-06-13 00:10:37,11.16,20.74,-10.49, , 
2021-06-13 00:15:37,11.01,20.89,-10.53, , 
2021-06-13 00:20:37,10.95,19.88,-11.20, , 
2021-06-13 00:25:37,10.86,18.05,-12.48, , 
2021-06-13 00:30:37,10.78,17.73,-12.76, , 
2021-06-13 00:35:37,10.65,18.19,-12.56, , 
2021-06-13 00:40:37,10.73,18.68,-12.15, , 
2021-06-13 00:45:37,10.72,18.13,-12.53, , 
2021-06-13 00:50:37,10.69,18.50,-12.31, , 
2021-06-13 00:55:37,10.60,19.81,-11.53, , 
2021-06-13 01:00:37,10.60,18.87,-12.14, , 
2021-06-13 01:05:37,10.56,17.29,-13.25, , 
2021-06-13 01:10:37,10.49,19.92,-11.56, , 
2021-06-13 01:15:37,10.37,21.02,-10.99, , 
2021-06-13 01:20:37,10.19,19.91,-11.82, , 
2021-06-13 01:25:37,10.27,20.09,-11.64, , 
2021-06-13 01:30:37,10.30,20.70,-11.23, , 
2021-06-13 01:35:37,10.15,20.65,-11.39, , 
2021-06-13 01:40:37,10.08,20.46,-11.57, , 
2021-06-13 01:45:37,10.21,21.56,-10.81, , 
2021-06-13 01:50:37,10.28,22.46,-10.23, , 
2021-06-13 01:55:37,10.33,24.32,-9.19, , 
2021-06-13 02:00:37,10.27,21.95,-10.53, , 
2021-06-13 02:05:37,10.22,23.48,-9.72, , 
2021-06-13 02:10:37,10.29,21.39,-10.83, , 
2021-06-13 02:15:37,10.30,22.43,-10.23, , 
2021-06-13 02:20:37,10.15,23.66,-9.68, , 
2021-06-13 02:25:37,9.97,20.73,-11.49, , 
2021-06-13 02:30:37,10.06,21.17,-11.16, , 
2021-06-13 02:35:37,10.10,23.19,-9.98, , 
2021-06-13 02:40:37,10.18,22.32,-10.40, , 
2021-06-13 02:45:37,10.15,23.34,-9.85, , 
2021-06-13 02:50:37,10.12,23.49,-9.80, , 
2021-06-13 02:55:37,10.12,22.44,-10.37, , 
2021-06-13 03:00:37,10.03,22.30,-10.54, , 
2021-06-13 03:05:37,10.25,20.73,-11.26, , 
2021-06-13 03:10:37,10.42,20.30,-11.38, , 
2021-06-13 03:15:37,10.37,22.37,-10.21, , 
2021-06-13 03:20:37,10.16,21.96,-10.61, , 
2021-06-13 03:25:37,10.18,23.38,-9.81, , 
2021-06-13 03:30:37,9.93,22.26,-10.64, , 
2021-06-13 03:35:37,9.77,23.80,-9.93, , 
2021-06-13 03:40:37,9.75,21.91,-10.99, , 
2021-06-13 03:45:37,10.05,22.65,-10.32, , 
2021-06-13 03:50:37,9.89,23.06,-10.23, , 
2021-06-13 03:55:37,9.79,23.51,-10.07, , 
2021-06-13 04:00:37,9.79,23.33,-10.17, , 
2021-06-13 04:05:37,9.63,22.68,-10.66, , 
2021-06-13 04:10:37,9.55,23.22,-10.43, , 
2021-06-13 04:15:37,9.49,21.96,-11.18, , 
2021-06-13 04:20:37,9.38,21.22,-11.70, , 
2021-06-13 04:25:37,9.42,21.36,-11.58, , 
2021-06-13 04:30:37,9.45,20.89,-11.84, , 
2021-06-13 04:35:37,9.24,21.12,-11.87, , 
2021-06-13 04:40:37,9.25,22.18,-11.25, , 
2021-06-13 04:45:37,9.38,22.19,-11.14, , 
2021-06-13 04:50:37,9.52,21.38,-11.49, , 
2021-06-13 04:55:37,9.55,23.03,-10.53, , 
2021-06-13 05:00:37,9.38,22.35,-11.05, , 
2021-06-13 05:05:37,9.20,22.27,-11.25, , 
2021-06-13 05:10:37,9.19,21.62,-11.63, , 
2021-06-13 05:15:37,9.35,21.42,-11.61, , 
2021-06-13 05:20:37,9.45,22.28,-11.03, , 
2021-06-13 05:25:37,9.26,21.75,-11.49, , 
2021-06-13 05:30:37,9.15,22.14,-11.37, , 
2021-06-13 05:35:37,8.98,22.22,-11.45, , 
2021-06-13 05:40:37,9.00,21.78,-11.70, , 
2021-06-13 05:45:37,9.08,23.08,-10.90, , 
2021-06-13 05:50:37,9.06,23.05,-10.93, , 
2021-06-13 05:55:37,8.97,22.74,-11.18, , 
2021-06-13 06:00:37,8.94,23.07,-11.02, , 
2021-06-13 06:05:37,8.95,22.08,-11.56, , 
2021-06-13 06:10:37,9.06,22.24,-11.38, , 
2021-06-13 06:15:37,9.10,22.24,-11.35, , 
2021-06-13 06:20:37,9.07,22.49,-11.24, , 
2021-06-13 06:25:37,8.88,23.32,-10.94, , 
2021-06-13 06:30:37,8.88,22.83,-11.21, , 
2021-06-13 06:35:37,8.83,22.09,-11.65, , 
2021-06-13 06:40:37,8.83,21.92,-11.75, , 
2021-06-13 06:45:37,8.71,22.93,-11.30, , 
2021-06-13 06:50:37,8.53,23.24,-11.28, , 
2021-06-13 06:55:37,8.35,24.09,-10.98, , 
2021-06-13 07:00:37,8.11,23.94,-11.27, , 
2021-06-13 07:05:37,8.00,23.01,-11.85, , 
2021-06-13 07:10:37,8.23,24.10,-11.08, , 
2021-06-13 07:15:37,8.37,23.28,-11.39, , 
2021-06-13 07:20:37,8.48,22.78,-11.57, , 
2021-06-13 07:25:37,8.44,24.30,-10.80, , 
2021-06-13 07:30:37,8.50,22.93,-11.47, , 
2021-06-13 07:35:37,8.92,21.40,-11.98, , 
2021-06-13 07:40:37,9.34,21.20,-11.74, , 
2021-06-13 07:45:37,9.41,21.18,-11.70, , 
2021-06-13 07:50:37,9.26,23.48,-10.53, , 
2021-06-13 07:55:37,8.90,23.32,-10.93, , 
2021-06-13 08:00:37,8.59,24.80,-10.42, , 
2021-06-13 08:05:37,8.39,25.79,-10.09, , 
2021-06-13 08:10:37,8.14,27.13,-9.67, , 
2021-06-13 08:15:37,7.88,27.25,-9.84, , 
2021-06-13 08:20:37,7.92,26.41,-10.19, , 
2021-06-13 08:25:37,9.15,25.30,-9.69, , 
2021-06-13 08:30:37,10.27,24.92,-8.92, , 
2021-06-13 08:35:37,11.04,21.48,-10.15, , 
2021-06-13 08:40:37,11.96,23.76,-8.10, , 
2021-06-13 08:45:37,12.46,25.06,-6.99, , 
2021-06-13 08:50:37,13.16,20.07,-9.25, , 
2021-06-13 08:55:37,14.18,19.65,-8.67, , 
2021-06-13 09:00:37,14.79,21.93,-6.75, , 
2021-06-13 09:05:37,15.34,21.81,-6.35, , 
2021-06-13 09:10:37,15.95,20.87,-6.43, , 
2021-06-13 09:15:37,16.41,18.11,-7.88, , 
2021-06-13 09:20:37,16.87,21.20,-5.45, , 
2021-06-13 09:25:37,17.48,19.46,-6.07, , 
2021-06-13 09:30:37,18.00,16.91,-7.47, , 
2021-06-13 09:35:37,18.34,17.44,-6.79, , 
2021-06-13 09:40:37,18.32,15.41,-8.40, , 
2021-06-13 09:45:37,18.28,17.62,-6.71, , 
2021-06-13 09:50:37,18.47,17.77,-6.45, , 
2021-06-13 09:55:37,18.76,18.87,-5.42, , 
2021-06-13 10:00:37,18.82,20.04,-4.57, , 
2021-06-13 10:05:37,18.83,16.43,-7.16, , 
2021-06-13 10:10:37,19.07,19.90,-4.46, , 
2021-06-13 10:15:37,19.45,17.38,-5.93, , 
2021-06-13 10:20:37,19.55,17.72,-5.60, , 
2021-06-13 10:25:37,19.75,21.79,-2.68, , 
2021-06-13 10:30:37,20.13,20.05,-3.48, , 
2021-06-13 10:35:37,20.53,20.25,-3.03, , 
2021-06-13 10:40:37,20.87,19.40,-3.32, , 
2021-06-13 10:45:37,21.07,21.00,-2.08, , 
2021-06-13 10:50:37,21.04,19.89,-2.84, , 
2021-06-13 10:55:37,21.22,19.87,-2.70, , 
2021-06-13 11:00:37,21.28,18.29,-3.77, , 
2021-06-13 11:05:37,20.85,17.85,-4.44, , 
2021-06-13 11:10:37,20.94,17.96,-4.28, , 
2021-06-13 11:15:37,20.94,23.32,-0.77, , 
2021-06-13 11:20:37,21.33,23.38,-0.40, , 
2021-06-13 11:25:37,21.81,24.38,0.58, , 
2021-06-13 11:30:37,22.14,21.52,-0.86, , 
2021-06-13 11:35:37,22.07,20.77,-1.41, , 
2021-06-13 11:40:37,22.19,21.16,-1.05, , 
2021-06-13 11:45:37,22.56,20.75,-1.01, , 
2021-06-13 11:50:37,23.02,18.37,-2.28, , 
2021-06-13 11:55:37,23.59,21.84,0.55, , 
2021-06-13 12:00:37,23.41,17.76,-2.42, , 
2021-06-13 12:05:37,23.37,18.88,-1.63, , 
2021-06-13 12:10:37,23.29,19.08,-1.55, , 
2021-06-13 12:15:37,23.36,16.87,-3.16, , 
2021-06-13 12:20:37,23.12,15.66,-4.34, , 
2021-06-13 12:25:37,22.92,13.70,-6.26, , 
2021-06-13 12:30:37,22.97,18.23,-2.43, , 
2021-06-13 12:35:37,23.09,13.74,-6.09, , 
2021-06-13 12:40:37,23.29,15.99,-3.92, , 
2021-06-13 12:45:37,23.26,14.84,-4.94, , 
2021-06-13 12:50:37,22.87,16.08,-4.19, , 
2021-06-13 12:55:37,23.21,16.58,-3.51, , 
2021-06-13 13:00:37,23.68,13.42,-5.93, , 
2021-06-13 13:05:37,23.50,14.97,-4.64, , 
2021-06-13 13:10:37,23.46,15.09,-4.56, , 
2021-06-13 13:15:37,23.67,16.64,-3.09, , 
2021-06-13 13:20:37,23.92,14.77,-4.47, , 
2021-06-13 13:25:37,23.92,17.08,-2.53, , 
2021-06-13 13:30:37,23.57,14.49,-5.01, , 
2021-06-13 13:35:37,23.13,14.93,-4.96, , 
2021-06-13 13:40:37,23.52,17.16,-2.80, , 
2021-06-13 13:45:37,23.97,12.59,-6.53, , 
2021-06-13 13:50:37,24.27,14.13,-4.79, , 
2021-06-13 13:55:37,24.51,13.77,-4.94, , 
2021-06-13 14:00:37,24.73,15.02,-3.61, , 
2021-06-13 14:05:37,24.59,15.89,-2.96, , 
2021-06-13 14:10:37,24.47,12.47,-6.26, , 
2021-06-13 14:15:37,24.58,15.39,-3.41, , 
2021-06-13 14:20:37,24.85,16.72,-2.07, , 
2021-06-13 14:25:37,25.29,12.45,-5.65, , 
2021-06-13 14:30:37,24.92,16.00,-2.61, , 
2021-06-13 14:35:37,25.06,11.65,-6.70, , 
2021-06-13 14:40:37,24.94,17.88,-1.09, , 
2021-06-13 14:45:37,25.84,18.20,-0.11, , 
2021-06-13 14:50:37,26.72,14.35,-2.64, , 
2021-06-13 14:55:37,26.79,14.37,-2.57, , 
2021-06-13 15:00:37,26.77,12.44,-4.51, , 
2021-06-13 15:05:37,26.68,16.22,-1.01, , 
2021-06-13 15:10:37,27.17,15.80,-0.98, , 
2021-06-13 15:15:37,27.72,14.53,-1.68, , 
2021-06-13 15:20:37,27.75,15.86,-0.46, , 
2021-06-13 15:25:37,26.98,14.47,-2.32, , 
2021-06-13 15:30:37,26.66,13.59,-3.42, , 
2021-06-13 15:35:37,27.13,16.65,-0.29, , 
2021-06-13 15:40:37,27.30,13.61,-2.90, , 
2021-06-13 15:45:37,27.06,15.86,-1.02, , 
2021-06-13 15:50:37,27.05,13.91,-2.80, , 
2021-06-13 15:55:37,26.68,17.81,0.27, , 
2021-06-13 16:00:37,26.71,13.08,-3.89, , 
2021-06-13 16:05:37,26.41,14.19,-3.03, , 
2021-06-13 16:10:37,26.53,13.81,-3.31, , 
2021-06-13 16:15:37,26.98,16.97,-0.15, , 
2021-06-13 16:20:37,27.21,14.43,-2.18, , 
2021-06-13 16:25:37,27.05,19.06,1.51, , 
2021-06-13 16:30:37,26.98,12.80,-3.96, , 
2021-06-13 16:35:37,26.75,14.37,-2.60, , 
2021-06-13 16:40:37,26.97,14.76,-2.06, , 
2021-06-13 16:45:37,26.77,12.23,-4.74, , 
2021-06-13 16:50:37,27.14,15.73,-1.06, , 
2021-06-13 16:55:37,27.31,12.76,-3.75, , 
2021-06-13 17:00:37,27.43,12.19,-4.26, , 
2021-06-13 17:05:37,27.67,17.37,0.73, , 
2021-06-13 17:10:37,27.97,15.21,-0.86, , 
2021-06-13 17:15:37,27.44,12.63,-3.78, , 
2021-06-13 17:20:37,26.81,12.29,-4.64, , 
2021-06-13 17:25:37,26.45,13.65,-3.53, , 
2021-06-13 17:30:37,27.08,13.77,-2.91, , 
2021-06-13 17:35:37,27.55,13.89,-2.42, , 
2021-06-13 17:40:37,27.81,11.66,-4.56, , 
2021-06-13 17:45:37,27.45,11.54,-4.98, , 
2021-06-13 17:50:37,27.27,13.15,-3.38, , 
2021-06-13 17:55:37,25.84,10.84,-7.03, , 
2021-06-13 18:00:37,25.44,14.45,-3.57, , 
2021-06-13 18:05:37,26.23,14.96,-2.47, , 
2021-06-13 18:10:37,26.70,13.31,-3.66, , 
2021-06-13 18:15:37,27.06,15.12,-1.67, , 
2021-06-13 18:20:37,26.80,11.23,-5.84, , 
2021-06-13 18:25:37,26.11,11.94,-5.56, , 
2021-06-13 18:30:37,26.01,12.22,-5.34, , 
2021-06-13 18:35:37,25.93,11.85,-5.80, , 
2021-06-13 18:40:37,26.09,11.41,-6.17, , 
2021-06-13 18:45:37,26.19,13.03,-4.34, , 
2021-06-13 18:50:37,26.15,15.15,-2.37, , 
2021-06-13 18:55:37,26.70,12.24,-4.77, , 
2021-06-13 19:00:37,26.62,14.59,-2.50, , 
2021-06-13 19:05:37,26.41,13.14,-4.06, , 
2021-06-13 19:10:37,26.48,14.71,-2.50, , 
2021-06-13 19:15:37,26.83,10.90,-6.20, , 
2021-06-13 19:20:37,26.93,12.76,-4.05, , 
2021-06-13 19:25:37,26.35,11.70,-5.64, , 
2021-06-13 19:30:37,26.12,14.52,-2.96, , 
2021-06-13 19:35:37,26.25,13.72,-3.61, , 
2021-06-13 19:40:37,26.06,12.94,-4.55, , 
2021-06-13 19:45:37,26.04,14.97,-2.61, , 
2021-06-13 19:50:37,26.03,14.84,-2.74, , 
2021-06-13 19:55:37,26.01,14.18,-3.36, , 
2021-06-13 20:00:37,25.47,11.13,-6.97, , 
2021-06-13 20:05:37,24.79,13.21,-5.26, , 
2021-06-13 20:10:37,24.56,15.99,-2.91, , 
2021-06-13 20:15:37,24.89,16.32,-2.36, , 
2021-06-13 20:20:37,25.31,12.21,-5.89, , 
2021-06-13 20:25:37,24.72,12.59,-5.95, , 
2021-06-13 20:30:37,23.85,13.00,-6.21, , 
2021-06-13 20:35:37,23.61,15.97,-3.68, , 
2021-06-13 20:40:37,23.82,13.14,-6.10, , 
2021-06-13 20:45:37,24.08,17.05,-2.44, , 
2021-06-13 20:50:37,24.47,12.89,-5.83, , 
2021-06-13 20:55:37,24.43,12.06,-6.74, , 
2021-06-13 21:00:37,24.40,13.47,-5.31, , 
2021-06-13 21:05:37,24.65,12.07,-6.55, , 
2021-06-13 21:10:37,24.29,14.27,-4.64, , 
2021-06-13 21:15:37,23.50,11.33,-8.27, , 
2021-06-13 21:20:37,22.65,11.59,-8.64, , 
2021-06-13 21:25:37,22.02,12.16,-8.51, , 
2021-06-13 21:30:37,21.79,15.07,-5.91, , 
2021-06-13 21:35:37,21.42,13.85,-7.31, , 
2021-06-13 21:40:37,20.62,16.13,-5.96, , 
2021-06-13 21:45:37,19.67,14.62,-8.00, , 
2021-06-13 21:50:37,18.82,17.75,-6.17, , 
2021-06-13 21:55:37,18.25,13.94,-9.73, , 
2021-06-13 22:00:37,17.50,16.16,-8.46, , 
2021-06-13 22:05:37,16.76,15.79,-9.35, , 
2021-06-13 22:10:37,16.29,13.47,-11.72, , 
2021-06-13 22:15:37,15.88,17.09,-9.05, , 
2021-06-13 22:20:37,15.13,17.86,-9.11, , 
2021-06-13 22:25:37,14.55,14.87,-11.87, , 
2021-06-13 22:30:37,14.08,16.06,-11.30, , 
2021-06-13 22:35:37,13.96,14.46,-12.70, , 
2021-06-13 22:40:37,13.92,17.16,-10.60, , 
2021-06-13 22:45:37,13.64,16.53,-11.30, , 
2021-06-13 22:50:37,13.73,14.42,-12.92, , 
2021-06-13 22:55:37,13.92,15.37,-11.98, , 
2021-06-13 23:00:37,13.81,16.37,-11.28, , 
2021-06-13 23:05:37,13.91,15.88,-11.58, , 
2021-06-13 23:10:37,13.90,15.94,-11.54, , 
2021-06-13 23:15:37,13.85,15.81,-11.68, , 
2021-06-13 23:20:37,13.76,16.74,-11.05, , 
2021-06-13 23:25:37,13.77,14.99,-12.40, , 
2021-06-13 23:30:37,13.80,14.95,-12.42, , 
2021-06-13 23:35:37,13.64,15.99,-11.71, , 
2021-06-13 23:40:37,13.39,15.85,-12.02, , 
2021-06-13 23:45:37,13.30,15.54,-12.34, , 
2021-06-13 23:50:37,13.16,16.43,-11.76, , 
2021-06-13 23:55:37,12.90,15.29,-12.86, , 
2021-06-14 00:00:37,12.84,14.72,-13.38, , 
2021-06-14 00:05:37,12.94,15.04,-13.03, , 
2021-06-14 00:10:37,12.90,14.12,-13.84, , 
2021-06-14 00:15:37,12.75,14.49,-13.64, , 
2021-06-14 00:20:37,12.63,17.52,-11.39, , 
2021-06-14 00:25:37,12.32,15.18,-13.41, , 
2021-06-14 00:30:37,12.27,15.73,-13.02, , 
2021-06-14 00:35:37,12.14,15.52,-13.30, , 
2021-06-14 00:40:37,11.92,16.20,-12.94, , 
2021-06-14 00:45:37,11.69,15.54,-13.64, , 
2021-06-14 00:50:37,11.55,18.36,-11.70, , 
2021-06-14 00:55:37,11.70,19.30,-10.95, , 
2021-06-14 01:00:37,11.63,16.89,-12.66, , 
2021-06-14 01:05:37,11.62,15.72,-13.55, , 
2021-06-14 01:10:37,11.62,15.26,-13.92, , 
2021-06-14 01:15:37,11.70,14.86,-14.18, , 
2021-06-14 01:20:37,11.64,13.46,-15.42, , 
2021-06-14 01:25:37,11.54,15.44,-13.84, , 
2021-06-14 01:30:37,11.89,13.96,-14.78, , 
2021-06-14 01:35:37,11.89,16.48,-12.75, , 
2021-06-14 01:40:37,11.68,14.06,-14.87, , 
2021-06-14 01:45:37,11.81,15.91,-13.26, , 
2021-06-14 01:50:37,11.60,16.87,-12.70, , 
2021-06-14 01:55:37,11.47,15.36,-13.96, , 
2021-06-14 02:00:37,11.56,13.39,-15.55, , 
2021-06-14 02:05:37,11.64,15.01,-14.10, , 
2021-06-14 02:10:37,11.99,13.49,-15.12, , 
2021-06-14 02:15:37,12.35,13.55,-14.77, , 
2021-06-14 02:20:37,12.61,13.77,-14.38, , 
2021-06-14 02:25:37,12.49,13.30,-14.89, , 
2021-06-14 02:30:37,12.43,14.57,-13.84, , 
2021-06-14 02:35:37,12.43,12.86,-15.34, , 
2021-06-14 02:40:37,12.50,12.71,-15.43, , 
2021-06-14 02:45:37,12.30,13.95,-14.47, , 
2021-06-14 02:50:37,11.92,13.04,-15.58, , 
2021-06-14 02:55:37,11.60,15.98,-13.37, , 
2021-06-14 03:00:37,11.18,15.93,-13.75, , 
2021-06-14 03:05:37,10.88,16.82,-13.33, , 
2021-06-14 03:10:37,10.66,16.82,-13.51, , 
2021-06-14 03:15:37,10.50,15.80,-14.40, , 
2021-06-14 03:20:37,10.43,18.33,-12.64, , 
2021-06-14 03:25:37,10.34,17.65,-13.18, , 
2021-06-14 03:30:37,10.13,16.66,-14.06, , 
2021-06-14 03:35:37,10.22,16.34,-14.22, , 
2021-06-14 03:40:37,10.21,17.66,-13.28, , 
2021-06-14 03:45:37,9.96,18.21,-13.11, , 
2021-06-14 03:50:37,9.80,15.72,-15.03, , 
2021-06-14 03:55:37,9.83,16.50,-14.42, , 
2021-06-14 04:00:37,10.13,17.18,-13.68, , 
2021-06-14 04:05:37,10.15,16.10,-14.45, , 
2021-06-14 04:10:37,10.20,16.63,-14.03, , 
2021-06-14 04:15:37,10.11,18.13,-13.04, , 
2021-06-14 04:20:37,9.83,17.64,-13.60, , 
2021-06-14 04:25:37,9.76,17.65,-13.66, , 
2021-06-14 04:30:37,9.76,17.28,-13.92, , 
2021-06-14 04:35:37,10.14,16.22,-14.37, , 
2021-06-14 04:40:37,10.29,16.45,-14.08, , 
2021-06-14 04:45:37,10.20,17.74,-13.24, , 
2021-06-14 04:50:37,9.91,18.63,-12.87, , 
2021-06-14 04:55:37,9.69,17.56,-13.78, , 
2021-06-14 05:00:37,9.77,16.24,-14.66, , 
2021-06-14 05:05:37,9.96,17.29,-13.74, , 
2021-06-14 05:10:37,9.92,16.98,-14.00, , 
2021-06-14 05:15:37,9.90,16.20,-14.59, , 
2021-06-14 05:20:37,10.00,17.19,-13.78, , 
2021-06-14 05:25:37,10.05,15.79,-14.77, , 
2021-06-14 05:30:37,10.20,15.83,-14.62, , 
2021-06-14 05:35:37,10.39,16.62,-13.87, , 
2021-06-14 05:40:37,10.40,16.01,-14.32, , 
2021-06-14 05:45:37,10.40,14.92,-15.17, , 
2021-06-14 05:50:37,10.37,16.44,-14.03, , 
2021-06-14 05:55:37,10.06,15.35,-15.11, , 
2021-06-14 06:00:37,9.89,17.40,-13.73, , 
2021-06-14 06:05:37,9.94,15.99,-14.71, , 
2021-06-14 06:10:37,10.15,15.81,-14.67, , 
2021-06-14 06:15:37,10.31,14.61,-15.50, , 
2021-06-14 06:20:37,10.49,15.89,-14.34, , 
2021-06-14 06:25:37,10.59,15.27,-14.74, , 
